# x_um E_MeV dEdx_MeV_per_um
4.451112778194548647e-01 5.247202276865316151e+00 3.936482868294635673e-01
4.476119029757439360e-01 5.246217950792344986e+00 3.936157247481754107e-01
4.501125281320330074e-01 5.245233706006779073e+00 3.935832731639208326e-01
4.526131532883220787e-01 5.244249542232306993e+00 3.935509320766996666e-01
4.551137784446111501e-01 5.243265459192612887e+00 3.935187014865120791e-01
4.576144036009002214e-01 5.242281456611388002e+00 3.934865813933579592e-01
4.601150287571892927e-01 5.241297534212319142e+00 3.934545717972371959e-01
4.626156539134783641e-01 5.240313691719097555e+00 3.934226726981500666e-01
4.651162790697674354e-01 5.239329928855409158e+00 3.933908840960963493e-01
4.676169042260565067e-01 5.238346245344942531e+00 3.933592059910762662e-01
4.701175293823455781e-01 5.237362640911388034e+00 3.933276383830895395e-01
4.726181545386346494e-01 5.236379115278428920e+00 3.932961812721362804e-01
4.751187796949237208e-01 5.235395668169759986e+00 3.932648346582165999e-01
4.776194048512127921e-01 5.234412299309064487e+00 3.932335985413303869e-01
4.801200300075018634e-01 5.233429008420035444e+00 3.932024729214777525e-01
4.826206551637909348e-01 5.232445795226356999e+00 3.931714577986585857e-01
4.851212803200800061e-01 5.231462659451716846e+00 3.931405531728727198e-01
4.876219054763690774e-01 5.230479600819808894e+00 3.931097590441204326e-01
4.901225306326581488e-01 5.229496619054317286e+00 3.930790754124017794e-01
4.926231557889472201e-01 5.228513713878932379e+00 3.930485022777165938e-01
4.951237809452362915e-01 5.227530885017339202e+00 3.930180396400648757e-01
4.976244061015253628e-01 5.226548132193227225e+00 3.929876874994465141e-01
5.001250312578144896e-01 5.225565455130289472e+00 3.929574458558618422e-01
5.026256564141035055e-01 5.224582853552206529e+00 3.929273147093105267e-01
5.051262815703926323e-01 5.223600327182675862e+00 3.928972940597928454e-01
5.076269067266816482e-01 5.222617875745378058e+00 3.928673839073085761e-01
5.101275318829707750e-01 5.221635498964004363e+00 3.928375842518578298e-01
5.126281570392597908e-01 5.220653196562240694e+00 3.928078950934403291e-01
5.151287821955489177e-01 5.219670968263780075e+00 3.927783164320566844e-01
5.176294073518379335e-01 5.218688813792305758e+00 3.927488482677063408e-01
5.201300325081270604e-01 5.217706732871512543e+00 3.927194906003896868e-01
5.226306576644160762e-01 5.216724725225082793e+00 3.926902434301063338e-01
5.251312828207052030e-01 5.215742790576705090e+00 3.926611067568563374e-01
5.276319079769942189e-01 5.214760928650074234e+00 3.926320805806400860e-01
5.301325331332833457e-01 5.213779139168870813e+00 3.926031649014573022e-01
5.326331582895723615e-01 5.212797421856788738e+00 3.925743597193079859e-01
5.351337834458614884e-01 5.211815776437512149e+00 3.925456650341921927e-01
5.376344086021505042e-01 5.210834202634731405e+00 3.925170808461098115e-01
5.401350337584396311e-01 5.209852700172131534e+00 3.924886071550608979e-01
5.426356589147286469e-01 5.208871268773408225e+00 3.924602439610456184e-01
5.451362840710177737e-01 5.207889908162244730e+00 3.924319912640636954e-01
5.476369092273067896e-01 5.206908618062330518e+00 3.924038490641154064e-01
5.501375343835959164e-01 5.205927398197351508e+00 3.923758173612004740e-01
5.526381595398849322e-01 5.204946248290998945e+00 3.923478961553191202e-01
5.551387846961740591e-01 5.203965168066962299e+00 3.923200854464712339e-01
5.576394098524630749e-01 5.202984157248924824e+00 3.922923852346568152e-01
5.601400350087522018e-01 5.202003215560582206e+00 3.922647955198760306e-01
5.626406601650412176e-01 5.201022342725615033e+00 3.922373163021286580e-01
5.651412853213303444e-01 5.200041538467714552e+00 3.922099475814145864e-01
5.676419104776193603e-01 5.199060802510572898e+00 3.921826893577341488e-01
5.701425356339084871e-01 5.198080134577873324e+00 3.921555416310873454e-01
5.726431607901975029e-01 5.197099534393307962e+00 3.921285044014738985e-01
5.751437859464866298e-01 5.196119001680563620e+00 3.921015776688940857e-01
5.776444111027756456e-01 5.195138536163324439e+00 3.920747614333474629e-01
5.801450362590647725e-01 5.194158137565284328e+00 3.920480556948345296e-01
5.826456614153537883e-01 5.193177805610130093e+00 3.920214604533550640e-01
5.851462865716429151e-01 5.192197540021552982e+00 3.919949757089092324e-01
5.876469117279319310e-01 5.191217340523234469e+00 3.919686014614967573e-01
5.901475368842210578e-01 5.190237206838870243e+00 3.919423377111179163e-01
5.926481620405100736e-01 5.189257138692139115e+00 3.919161844577722653e-01
5.951487871967992005e-01 5.188277135806738549e+00 3.918901417014602484e-01
5.976494123530882163e-01 5.187297197906356239e+00 3.918642094421818101e-01
6.001500375093773432e-01 5.186317324714675436e+00 3.918383876799368948e-01
6.026506626656663590e-01 5.185337515955388277e+00 3.918126764147254470e-01
6.051512878219554858e-01 5.184357771352178901e+00 3.917870756465472448e-01
6.076519129782445017e-01 5.183378090628742996e+00 3.917615853754028987e-01
6.101525381345336285e-01 5.182398473508761150e+00 3.917362056012918536e-01
6.126531632908226443e-01 5.181418919715926386e+00 3.917109363242143316e-01
6.151537884471117712e-01 5.180439428973925509e+00 3.916857775441702771e-01
6.176544136034007870e-01 5.179460001006448877e+00 3.916607292611599123e-01
6.201550387596899139e-01 5.178480635537178856e+00 3.916357914751826819e-01
6.226556639159789297e-01 5.177501332289811131e+00 3.916109641862391966e-01
6.251562890722680566e-01 5.176522090988030733e+00 3.915862473943291788e-01
6.276569142285570724e-01 5.175542911355526243e+00 3.915616410994525731e-01
6.301575393848461992e-01 5.174563793115982691e+00 3.915371453016094905e-01
6.326581645411352151e-01 5.173584735993095762e+00 3.915127600007999864e-01
6.351587896974243419e-01 5.172605739710547823e+00 3.914884851970239499e-01
6.376594148537133577e-01 5.171626803992029231e+00 3.914643208902813254e-01
6.401600400100024846e-01 5.170647928561228568e+00 3.914402670805722795e-01
6.426606651662916114e-01 5.169669113141834416e+00 3.914163237678967011e-01
6.451612903225806273e-01 5.168690357457530915e+00 3.913924909522545348e-01
6.476619154788697541e-01 5.167711661232013753e+00 3.913687686336460025e-01
6.501625406351587699e-01 5.166733024188966183e+00 3.913451568120708823e-01
6.526631657914478968e-01 5.165754446052078563e+00 3.913216554875292852e-01
6.551637909477369126e-01 5.164775926545037699e+00 3.912982646600212111e-01
6.576644161040260395e-01 5.163797465391529506e+00 3.912749843295465491e-01
6.601650412603150553e-01 5.162819062315250562e+00 3.912518144961053546e-01
6.626656664166041821e-01 5.161840717039882342e+00 3.912287551596977941e-01
6.651662915728931980e-01 5.160862429289115205e+00 3.912058063203237013e-01
6.676669167291823248e-01 5.159884198786637732e+00 3.911829679779831315e-01
6.701675418854713406e-01 5.158906025256136729e+00 3.911602401326758627e-01
6.726681670417604675e-01 5.157927908421299890e+00 3.911376227844021169e-01
6.751687921980494833e-01 5.156949848005819348e+00 3.911151159331620053e-01
6.776694173543386102e-01 5.155971843733381021e+00 3.910927195789553612e-01
6.801700425106276260e-01 5.154993895327675268e+00 3.910704337217822402e-01
6.826706676669167528e-01 5.154016002512386230e+00 3.910482583616424201e-01
6.851712928232057687e-01 5.153038165011206928e+00 3.910261934985363452e-01
6.876719179794948955e-01 5.152060382547822392e+00 3.910042391324636823e-01
6.901725431357839113e-01 5.151082654845922093e+00 3.909823952634244870e-01
6.926731682920730382e-01 5.150104981629195500e+00 3.909606618914187592e-01
6.951737934483620540e-01 5.149127362621330306e+00 3.909390390164466655e-01
6.976744186046511809e-01 5.148149797546008877e+00 3.909175266385077618e-01
7.001750437609401967e-01 5.147172286126930452e+00 3.908961247576026588e-01
7.026756689172293235e-01 5.146194828087776507e+00 3.908748333737309122e-01
7.051762940735183394e-01 5.145217423152239178e+00 3.908536524868926887e-01
7.076769192298074662e-01 5.144240071044001716e+00 3.908325820970879882e-01
7.101775443860964820e-01 5.143262771486753593e+00 3.908116222043165888e-01
7.126781695423856089e-01 5.142285524204189606e+00 3.907907728085789345e-01
7.151787946986746247e-01 5.141308328919990345e+00 3.907700339098746922e-01
7.176794198549637516e-01 5.140331185357846167e+00 3.907494055082039730e-01
7.201800450112527674e-01 5.139354093241449206e+00 3.907288876035666658e-01
7.226806701675418942e-01 5.138377052294483605e+00 3.907084801959629927e-01
7.251812953238309101e-01 5.137400062240637055e+00 3.906881832853925651e-01
7.276819204801200369e-01 5.136423122803602581e+00 3.906679968718558826e-01
7.301825456364090527e-01 5.135446233707064323e+00 3.906479209553525567e-01
7.326831707926981796e-01 5.134469394674712639e+00 3.906279555358827538e-01
7.351837959489871954e-01 5.133492605430235223e+00 3.906081006134465294e-01
7.376844211052763223e-01 5.132515865697318880e+00 3.905883561880436061e-01
7.401850462615653381e-01 5.131539175199653968e+00 3.905687222596742614e-01
7.426856714178544649e-01 5.130562533660931734e+00 3.905491988283385507e-01
7.451862965741434808e-01 5.129585940804834543e+00 3.905297858940361966e-01
7.476869217304326076e-01 5.128609396355055416e+00 3.905104834567674210e-01
7.501875468867216235e-01 5.127632900035278496e+00 3.904912915165321130e-01
7.526881720430107503e-01 5.126656451569193251e+00 3.904722100733301615e-01
7.551887971992997661e-01 5.125680050680490041e+00 3.904532391271618441e-01
7.576894223555888930e-01 5.124703697092857446e+00 3.904343786780270498e-01
7.601900475118779088e-01 5.123727390529984937e+00 3.904156287259257785e-01
7.626906726681670357e-01 5.122751130715551326e+00 3.903969892708577527e-01
7.651912978244560515e-01 5.121774917373257630e+00 3.903784603128234165e-01
7.676919229807451783e-01 5.120798750226785323e+00 3.903600418518224924e-01
7.701925481370341942e-01 5.119822628999823877e+00 3.903417338878551468e-01
