# x_um E_MeV dEdx_MeV_per_um
3604.040364 4.335888 0.000098
3611.707465 4.335134 0.000098
3619.374566 4.334378 0.000098
3627.041667 4.333623 0.000099
3634.708767 4.332868 0.000099
3642.375868 4.332113 0.000099
3650.042969 4.331357 0.000099
3657.710070 4.330601 0.000099
3665.377171 4.329846 0.000099
3673.044271 4.329090 0.000099
3680.711372 4.328334 0.000099
3688.378473 4.327578 0.000099
3696.045574 4.326821 0.000099
3703.712674 4.326065 0.000099
3711.379775 4.325309 0.000099
3719.046876 4.324552 0.000099
3726.713977 4.323795 0.000099
3734.381078 4.323038 0.000099
3742.048178 4.322281 0.000099
3749.715279 4.321524 0.000099
3757.382380 4.320767 0.000099
3765.049481 4.320010 0.000099
3772.716581 4.319252 0.000099
3780.383682 4.318495 0.000099
3788.050783 4.317737 0.000099
3795.717884 4.316979 0.000099
3803.384984 4.316221 0.000099
3811.052085 4.315463 0.000099
3818.719186 4.314705 0.000099
3826.386287 4.313947 0.000099
3834.053388 4.313189 0.000099
3841.720488 4.312430 0.000099
3849.387589 4.311671 0.000099
3857.054690 4.310913 0.000099
3864.721791 4.310154 0.000099
3872.388891 4.309395 0.000099
3880.055992 4.308636 0.000099
3887.723093 4.307876 0.000099
3895.390194 4.307117 0.000099
3903.057295 4.306358 0.000099
3910.724395 4.305598 0.000099
3918.391496 4.304838 0.000099
3926.058597 4.304078 0.000099
3933.725698 4.303318 0.000099
3941.392798 4.302558 0.000099
3949.059899 4.301798 0.000099
3956.727000 4.301038 0.000099
3964.394101 4.300277 0.000099
3972.061202 4.299517 0.000099
3979.728302 4.298756 0.000099
3987.395403 4.297995 0.000099
3995.062504 4.297234 0.000099
4002.729605 4.296473 0.000099
4010.396705 4.295712 0.000099
4018.063806 4.294951 0.000099
4025.730907 4.294190 0.000099
4033.398008 4.293428 0.000099
4041.065109 4.292666 0.000099
4048.732209 4.291905 0.000099
4056.399310 4.291143 0.000099
4064.066411 4.290381 0.000099
4071.733512 4.289619 0.000099
4079.400612 4.288856 0.000099
4087.067713 4.288094 0.000099
4094.734814 4.287331 0.000099
4102.401915 4.286569 0.000099
4110.069016 4.285806 0.000099
4117.736116 4.285043 0.000100
4125.403217 4.284280 0.000100
4133.070318 4.283517 0.000100
4140.737419 4.282754 0.000100
4148.404519 4.281991 0.000100
4156.071620 4.281227 0.000100
4163.738721 4.280463 0.000100
4171.405822 4.279700 0.000100
4179.072922 4.278936 0.000100
4186.740023 4.278172 0.000100
4194.407124 4.277408 0.000100
4202.074225 4.276644 0.000100
4209.741326 4.275879 0.000100
4217.408426 4.275115 0.000100
4225.075527 4.274350 0.000100
4232.742628 4.273586 0.000100
4240.409729 4.272821 0.000100
4248.076829 4.272056 0.000100
4255.743930 4.271291 0.000100
4263.411031 4.270526 0.000100
4271.078132 4.269760 0.000100
4278.745233 4.268995 0.000100
4286.412333 4.268229 0.000100
4294.079434 4.267464 0.000100
4301.746535 4.266698 0.000100
4309.413636 4.265932 0.000100
4317.080736 4.265166 0.000100
4324.747837 4.264400 0.000100
4332.414938 4.263633 0.000100
4340.082039 4.262867 0.000100
4347.749140 4.262101 0.000100
4355.416240 4.261334 0.000100
4363.083341 4.260567 0.000100
4370.750442 4.259800 0.000100
4378.417543 4.259033 0.000100
4386.084643 4.258266 0.000100
4393.751744 4.257499 0.000100
4401.418845 4.256731 0.000100
4409.085946 4.255964 0.000100
4416.753047 4.255196 0.000100
4424.420147 4.254428 0.000100
4432.087248 4.253661 0.000100
4439.754349 4.252893 0.000100
4447.421450 4.252124 0.000100
4455.088550 4.251356 0.000100
4462.755651 4.250588 0.000100
4470.422752 4.249819 0.000100
4478.089853 4.249051 0.000100
4485.756953 4.248282 0.000100
4493.424054 4.247513 0.000100
4501.091155 4.246744 0.000100
4508.758256 4.245975 0.000100
4516.425357 4.245206 0.000100
4524.092457 4.244436 0.000100
4531.759558 4.243667 0.000100
4539.426659 4.242897 0.000100
4547.093760 4.242127 0.000100
4554.760860 4.241358 0.000100
4562.427961 4.240588 0.000100
4570.095062 4.239817 0.000100
4577.762163 4.239047 0.000100
4585.429264 4.238277 0.000100
4593.096364 4.237506 0.000101
4600.763465 4.236736 0.000101
4608.430566 4.235965 0.000101
4616.097667 4.235194 0.000101
4623.764767 4.234423 0.000101
4631.431868 4.233652 0.000101
4639.098969 4.232881 0.000101
4646.766070 4.232109 0.000101
4654.433171 4.231338 0.000101
4662.100271 4.230566 0.000101
4669.767372 4.229794 0.000101
4677.434473 4.229023 0.000101
4685.101574 4.228251 0.000101
4692.768674 4.227479 0.000101
4700.435775 4.226706 0.000101
4708.102876 4.225934 0.000101
4715.769977 4.225161 0.000101
4723.437078 4.224389 0.000101
4731.104178 4.223616 0.000101
4738.771279 4.222843 0.000101
4746.438380 4.222070 0.000101
4754.105481 4.221297 0.000101
4761.772581 4.220524 0.000101
4769.439682 4.219750 0.000101
4777.106783 4.218977 0.000101
4784.773884 4.218203 0.000101
4792.440984 4.217430 0.000101
4800.108085 4.216656 0.000101
4807.775186 4.215882 0.000101
4815.442287 4.215108 0.000101
4823.109388 4.214333 0.000101
