# x_um E_MeV dEdx_MeV_per_um
5555.935233 4.536257 0.000077
5566.740116 4.535421 0.000077
5577.545000 4.534586 0.000077
5588.349884 4.533750 0.000077
5599.154767 4.532914 0.000077
5609.959651 4.532079 0.000077
5620.764535 4.531243 0.000077
5631.569419 4.530408 0.000077
5642.374302 4.529572 0.000077
5653.179186 4.528737 0.000077
5663.984070 4.527901 0.000077
5674.788953 4.527066 0.000077
5685.593837 4.526230 0.000077
5696.398721 4.525395 0.000077
5707.203605 4.524560 0.000077
5718.008488 4.523724 0.000077
5728.813372 4.522889 0.000077
5739.618256 4.522054 0.000077
5750.423140 4.521218 0.000077
5761.228023 4.520383 0.000077
5772.032907 4.519548 0.000077
5782.837791 4.518712 0.000077
5793.642674 4.517877 0.000077
5804.447558 4.517042 0.000077
5815.252442 4.516207 0.000077
5826.057326 4.515372 0.000077
5836.862209 4.514536 0.000077
5847.667093 4.513701 0.000077
5858.471977 4.512866 0.000077
5869.276860 4.512031 0.000077
5880.081744 4.511196 0.000077
5890.886628 4.510361 0.000077
5901.691512 4.509526 0.000077
5912.496395 4.508690 0.000077
5923.301279 4.507855 0.000077
5934.106163 4.507020 0.000077
5944.911047 4.506185 0.000077
5955.715930 4.505350 0.000077
5966.520814 4.504515 0.000077
5977.325698 4.503680 0.000077
5988.130581 4.502845 0.000077
5998.935465 4.502010 0.000077
6009.740349 4.501175 0.000077
6020.545233 4.500340 0.000077
6031.350116 4.499505 0.000077
6042.155000 4.498670 0.000077
6052.959884 4.497836 0.000077
6063.764767 4.497001 0.000077
6074.569651 4.496166 0.000077
6085.374535 4.495331 0.000077
6096.179419 4.494496 0.000077
6106.984302 4.493661 0.000077
6117.789186 4.492826 0.000077
6128.594070 4.491991 0.000077
6139.398953 4.491157 0.000077
6150.203837 4.490322 0.000077
6161.008721 4.489487 0.000077
6171.813605 4.488652 0.000077
6182.618488 4.487817 0.000077
6193.423372 4.486982 0.000077
6204.228256 4.486148 0.000077
6215.033140 4.485313 0.000077
6225.838023 4.484478 0.000077
6236.642907 4.483643 0.000077
6247.447791 4.482809 0.000077
6258.252674 4.481974 0.000077
6269.057558 4.481139 0.000077
6279.862442 4.480304 0.000077
6290.667326 4.479470 0.000077
6301.472209 4.478635 0.000077
6312.277093 4.477800 0.000077
6323.081977 4.476965 0.000077
6333.886860 4.476131 0.000077
6344.691744 4.475296 0.000077
6355.496628 4.474461 0.000077
6366.301512 4.473627 0.000077
6377.106395 4.472792 0.000077
6387.911279 4.471957 0.000077
6398.716163 4.471123 0.000077
6409.521047 4.470288 0.000077
6420.325930 4.469453 0.000077
6431.130814 4.468619 0.000077
6441.935698 4.467784 0.000077
6452.740581 4.466949 0.000077
6463.545465 4.466115 0.000077
6474.350349 4.465280 0.000077
6485.155233 4.464445 0.000077
6495.960116 4.463611 0.000077
6506.765000 4.462776 0.000077
6517.569884 4.461941 0.000077
6528.374767 4.461107 0.000077
6539.179651 4.460272 0.000077
6549.984535 4.459437 0.000077
6560.789419 4.458603 0.000077
6571.594302 4.457768 0.000077
6582.399186 4.456933 0.000077
6593.204070 4.456099 0.000077
6604.008953 4.455264 0.000077
6614.813837 4.454430 0.000077
6625.618721 4.453595 0.000077
6636.423605 4.452760 0.000077
6647.228488 4.451926 0.000077
6658.033372 4.451091 0.000077
6668.838256 4.450256 0.000077
6679.643140 4.449422 0.000077
6690.448023 4.448587 0.000077
6701.252907 4.447752 0.000077
6712.057791 4.446918 0.000077
6722.862674 4.446083 0.000077
6733.667558 4.445248 0.000077
6744.472442 4.444414 0.000077
6755.277326 4.443579 0.000077
6766.082209 4.442744 0.000077
6776.887093 4.441910 0.000077
6787.691977 4.441075 0.000077
6798.496860 4.440240 0.000077
6809.301744 4.439406 0.000077
6820.106628 4.438571 0.000077
6830.911512 4.437736 0.000077
6841.716395 4.436902 0.000077
6852.521279 4.436067 0.000077
6863.326163 4.435232 0.000077
6874.131047 4.434398 0.000077
6884.935930 4.433563 0.000077
6895.740814 4.432728 0.000077
6906.545698 4.431893 0.000077
6917.350581 4.431059 0.000077
6928.155465 4.430224 0.000077
6938.960349 4.429389 0.000077
6949.765233 4.428554 0.000077
6960.570116 4.427720 0.000077
6971.375000 4.426885 0.000077
6982.179884 4.426050 0.000077
6992.984767 4.425215 0.000077
7003.789651 4.424380 0.000077
7014.594535 4.423546 0.000077
7025.399419 4.422711 0.000077
7036.204302 4.421876 0.000077
7047.009186 4.421041 0.000077
7057.814070 4.420206 0.000077
7068.618953 4.419372 0.000077
7079.423837 4.418537 0.000077
7090.228721 4.417702 0.000077
7101.033605 4.416867 0.000077
7111.838488 4.416032 0.000077
7122.643372 4.415197 0.000077
7133.448256 4.414362 0.000077
7144.253140 4.413527 0.000077
7155.058023 4.412692 0.000077
7165.862907 4.411857 0.000077
7176.667791 4.411023 0.000077
7187.472674 4.410188 0.000077
7198.277558 4.409353 0.000077
7209.082442 4.408518 0.000077
7219.887326 4.407683 0.000077
7230.692209 4.406848 0.000077
7241.497093 4.406013 0.000077
7252.301977 4.405178 0.000077
7263.106860 4.404342 0.000077
7273.911744 4.403507 0.000077
7284.716628 4.402672 0.000077
7295.521512 4.401837 0.000077
7306.326395 4.401002 0.000077
7317.131279 4.400167 0.000077
7327.936163 4.399332 0.000077
7338.741047 4.398497 0.000077
7349.545930 4.397662 0.000077
7360.350814 4.396826 0.000077
7371.155698 4.395991 0.000077
7381.960581 4.395156 0.000077
7392.765465 4.394321 0.000077
7403.570349 4.393486 0.000077
7414.375233 4.392650 0.000077
7425.180116 4.391815 0.000077
7435.985000 4.390980 0.000077
7446.789884 4.390144 0.000077
7457.594767 4.389309 0.000077
7468.399651 4.388474 0.000077
7479.204535 4.387638 0.000077
7490.009419 4.386803 0.000077
7500.814302 4.385968 0.000077
7511.619186 4.385132 0.000077
7522.424070 4.384297 0.000077
7533.228953 4.383461 0.000077
7544.033837 4.382626 0.000077
7554.838721 4.381790 0.000077
7565.643605 4.380955 0.000077
7576.448488 4.380119 0.000077
7587.253372 4.379284 0.000077
7598.058256 4.378448 0.000077
7608.863140 4.377613 0.000077
7619.668023 4.376777 0.000077
7630.472907 4.375941 0.000077
7641.277791 4.375106 0.000077
7652.082674 4.374270 0.000077
7662.887558 4.373434 0.000077
7673.692442 4.372599 0.000077
7684.497326 4.371763 0.000077
7695.302209 4.370927 0.000077
7706.107093 4.370091 0.000077
7716.911977 4.369256 0.000077
7727.716860 4.368420 0.000077
7738.521744 4.367584 0.000077
7749.326628 4.366748 0.000077
7760.131512 4.365912 0.000077
7770.936395 4.365076 0.000077
7781.741279 4.364240 0.000077
7792.546163 4.363404 0.000077
7803.351047 4.362568 0.000077
7814.155930 4.361732 0.000077
7824.960814 4.360896 0.000077
7835.765698 4.360060 0.000077
7846.570581 4.359224 0.000077
7857.375465 4.358388 0.000077
7868.180349 4.357552 0.000077
7878.985233 4.356716 0.000077
7889.790116 4.355880 0.000077
7900.595000 4.355043 0.000077
7911.399884 4.354207 0.000077
7922.204767 4.353371 0.000077
7933.009651 4.352535 0.000077
7943.814535 4.351698 0.000077
7954.619419 4.350862 0.000077
7965.424302 4.350025 0.000077
7976.229186 4.349189 0.000077
7987.034070 4.348353 0.000077
7997.838953 4.347516 0.000077
8008.643837 4.346680 0.000077
8019.448721 4.345843 0.000077
8030.253605 4.345007 0.000077
8041.058488 4.344170 0.000077
8051.863372 4.343333 0.000077
8062.668256 4.342497 0.000077
8073.473140 4.341660 0.000077
8084.278023 4.340824 0.000077
8095.082907 4.339987 0.000077
8105.887791 4.339150 0.000077
8116.692674 4.338313 0.000077
8127.497558 4.337476 0.000077
8138.302442 4.336640 0.000077
8149.107326 4.335803 0.000077
8159.912209 4.334966 0.000077
8170.717093 4.334129 0.000077
8181.521977 4.333292 0.000077
8192.326860 4.332455 0.000077
8203.131744 4.331618 0.000077
8213.936628 4.330781 0.000077
8224.741512 4.329944 0.000077
8235.546395 4.329107 0.000077
8246.351279 4.328269 0.000077
8257.156163 4.327432 0.000077
8267.961047 4.326595 0.000077
8278.765930 4.325758 0.000077
8289.570814 4.324920 0.000077
8300.375698 4.324083 0.000077
8311.180581 4.323246 0.000078
8321.985465 4.322408 0.000078
8332.790349 4.321571 0.000078
8343.595233 4.320734 0.000078
8354.400116 4.319896 0.000078
8365.205000 4.319058 0.000078
8376.009884 4.318221 0.000078
8386.814767 4.317383 0.000078
8397.619651 4.316546 0.000078
8408.424535 4.315708 0.000078
8419.229419 4.314870 0.000078
8430.034302 4.314032 0.000078
8440.839186 4.313195 0.000078
8451.644070 4.312357 0.000078
8462.448953 4.311519 0.000078
8473.253837 4.310681 0.000078
8484.058721 4.309843 0.000078
8494.863605 4.309005 0.000078
8505.668488 4.308167 0.000078
8516.473372 4.307329 0.000078
8527.278256 4.306491 0.000078
8538.083140 4.305653 0.000078
8548.888023 4.304815 0.000078
8559.692907 4.303976 0.000078
8570.497791 4.303138 0.000078
8581.302674 4.302300 0.000078
8592.107558 4.301462 0.000078
8602.912442 4.300623 0.000078
8613.717326 4.299785 0.000078
8624.522209 4.298946 0.000078
8635.327093 4.298108 0.000078
8646.131977 4.297269 0.000078
8656.936860 4.296431 0.000078
8667.741744 4.295592 0.000078
8678.546628 4.294754 0.000078
8689.351512 4.293915 0.000078
